Counter,Profile Title,Profile ID,Rule ID,Selected,Value Title,Value,Value Description
177,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.15_Ensure_SSH_warning_banner_is_configured,True,,,
178,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.16_Ensure_SSH_PAM_is_enabled,True,,,
179,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.17_Ensure_SSH_AllowTcpForwarding_is_disabled,True,,,
180,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.18_Ensure_SSH_MaxStartups_is_configured,True,,,
181,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.19_Ensure_SSH_MaxSessions_is_set_to_4_or_less,True,,,
182,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.20_Ensure_system-wide_crypto_policy_is_not_over-ridden,True,,,
183,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.3.1_Create_custom_authselect_profile,True,,,
184,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.3.2_Select_authselect_profile,True,,,
185,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.3.3_Ensure_authselect_includes_with-faillock,True,,,
186,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.4.1_Ensure_password_creation_requirements_are_configured,True,,,
187,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.4.2_Ensure_lockout_for_failed_password_attempts_is_configured,True,,,
188,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.4.3_Ensure_password_reuse_is_limited,True,,,
189,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.4.4_Ensure_password_hashing_algorithm_is_SHA-512,True,,,
190,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.1.1_Ensure_password_expiration_is_365_days_or_less,True,,,
191,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.1.2_Ensure_minimum_days_between_password_changes_is_7_or_more,True,,,
192,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.1.3_Ensure_password_expiration_warning_days_is_7_or_more,True,,,
193,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.1.4_Ensure_inactive_password_lock_is_30_days_or_less,True,,,
194,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.1.5_Ensure_all_users_last_password_change_date_is_in_the_past,True,,,
195,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.2_Ensure_system_accounts_are_secured,True,,,
196,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.3_Ensure_default_user_shell_timeout_is_900_seconds_or_less,True,,,
197,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.4_Ensure_default_group_for_the_root_account_is_GID_0,True,,,
198,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.5.5_Ensure_default_user_umask_is_027_or_more_restrictive,True,,,
199,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.6_Ensure_root_login_is_restricted_to_system_console,True,,,
200,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.7_Ensure_access_to_the_su_command_is_restricted,True,,,
201,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.1_Audit_system_file_permissions,True,,,
202,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.2_Ensure_permissions_on_etcpasswd_are_configured,True,,,
203,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.3_Ensure_permissions_on_etcpasswd-_are_configured,True,,,
204,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.4_Ensure_permissions_on_etcshadow_are_configured,True,,,
205,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.5_Ensure_permissions_on_etcshadow-_are_configured,True,,,
206,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.6_Ensure_permissions_on_etcgshadow_are_configured,True,,,
207,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.7_Ensure_permissions_on_etcgshadow-_are_configured,True,,,
208,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.8_Ensure_permissions_on_etcgroup_are_configured,True,,,
209,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.9_Ensure_permissions_on_etcgroup-_are_configured,True,,,
210,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.10_Ensure_no_world_writable_files_exist,True,,,
211,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.11_Ensure_no_unowned_files_or_directories_exist,True,,,
212,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.12_Ensure_no_ungrouped_files_or_directories_exist,True,,,
213,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.13_Audit_SUID_executables,True,,,
214,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.1.14_Audit_SGID_executables,True,,,
215,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.1_Ensure_password_fields_are_not_empty,True,,,
216,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.2_Ensure_no_legacy__entries_exist_in_etcpasswd,True,,,
217,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.3_Ensure_root_PATH_Integrity,True,,,
218,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.4_Ensure_no_legacy__entries_exist_in_etcshadow,True,,,
219,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.5_Ensure_no_legacy__entries_exist_in_etcgroup,True,,,
220,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.6_Ensure_root_is_the_only_UID_0_account,True,,,
221,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.7_Ensure_users_home_directories_permissions_are_750_or_more_restrictive,True,,,
222,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.8_Ensure_users_own_their_home_directories,True,,,
223,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.9_Ensure_users_dot_files_are_not_group_or_world_writable,True,,,
224,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.10_Ensure_no_users_have_.forward_files,True,,,
225,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.11_Ensure_no_users_have_.netrc_files,True,,,
226,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.12_Ensure_users_.netrc_Files_are_not_group_or_world_accessible,True,,,
227,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.13_Ensure_no_users_have_.rhosts_files,True,,,
228,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.14_Ensure_all_groups_in_etcpasswd_exist_in_etcgroup,True,,,
229,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.15_Ensure_no_duplicate_UIDs_exist,True,,,
230,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.16_Ensure_no_duplicate_GIDs_exist,True,,,
231,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.17_Ensure_no_duplicate_user_names_exist,True,,,
232,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.18_Ensure_no_duplicate_group_names_exist,True,,,
233,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.19_Ensure_shadow_group_is_empty,True,,,
234,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_6.2.20_Ensure_all_users_home_directories_exist,True,,,
